sep=;
"res_entry_id";"pers_id";"last_name";"first_name";"birth_date";"res_entry_start";"res_entry_end";"start_date";"end_date";"political_function";"parliament_id"
"DE_Adam_Irmgard_1942__21";"DE_Adam_Irmgard_1942";"Adam-Schwaetzer";"Irmgard";"05apr1942";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Adam_Ulrich_1950__5";"DE_Adam_Ulrich_1950";"Adam";"Ulrich";"09jun1950";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Adler_Brigitte_1944__2";"DE_Adler_Brigitte_1944";"Adler";"Brigitte";"22jun1944";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Albowitz_Ina_1943__2";"DE_Albowitz_Ina_1943";"Albowitz";"Ina-Hildegard-Martha";"26apr1943";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Altmaier_Peter_1958__8";"DE_Altmaier_Peter_1958";"Altmaier";"Peter";"18jun1958";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Altmann_Elisabeth_1943__1";"DE_Altmann_Elisabeth_1943";"Altmann";"Elisabeth-Hedwig";"12oct1943";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Altmann_Gisela_1949__2";"DE_Altmann_Gisela_1949";"Altmann";"Gisela";"22may1949";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Andres_Gerd_1951__5";"DE_Andres_Gerd_1951";"Andres";"Gerd";"08apr1951";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Antretter_Robert_1939__1";"DE_Antretter_Robert_1939";"Antretter";"Robert";"05feb1939";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Augustin_Anneliese_1930__1";"DE_Augustin_Anneliese_1930";"Augustin";"Anneliese";"24apr1930";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Augustinowitz_Juergen_1964__1";"DE_Augustinowitz_Juergen_1964";"Augustinowitz";"Juergen";"10jun1964";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Austermann_Dietrich_1941__4";"DE_Austermann_Dietrich_1941";"Austermann";"Dietrich";"22oct1941";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Babel_Gisela_1938__1";"DE_Babel_Gisela_1938";"Babel";"Gisela";"23may1938";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Bachmaier_Hermann_1939__4";"DE_Bachmaier_Hermann_1939";"Bachmaier";"Hermann";"05jul1939";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Bahr_Ernst_1945__5";"DE_Bahr_Ernst_1945";"Bahr";"Ernst-Alfred";"11jun1945";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Bargfrede_Heinz_1942__1";"DE_Bargfrede_Heinz_1942";"Bargfrede";"Heinz-Guenter";"20jan1942";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Barnett_Doris_1953__8";"DE_Barnett_Doris_1953";"Barnett";"Doris";"22may1953";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Barthel_Klaus_1955__7";"DE_Barthel_Klaus_1955";"Barthel";"Klaus";"28dec1955";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Basten_Franz_1944__1";"DE_Basten_Franz_1944";"Basten";"Franz-Peter";"22aug1944";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Bauer_Wolf_1939__5";"DE_Bauer_Wolf_1939";"Bauer";"Wolf";"05mar1939";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
"DE_Baumeister_Brigitte_1946__2";"DE_Baumeister_Brigitte_1946";"Baumeister";"Brigitte";"19oct1946";"10nov1994";"25oct1998";1994-11-10;1998-10-25;"NT_LE_T3_NA_01";"DE_NT-BT_1994"
